#HQF Attribute Mapping Table,,,,,,,,,,
#Affecting Attribute,Affecting Type,Affecting ID,Affected Attribute,Affected Type,Affected ID,Stack Nerf,Per Level,Calc Type,State,Description
# SKILL ATTRIBUTE MAPPING,,,,,,,,,,
# DRONES,,,,,,,,,,
39,2,778,84,2,640,0,0,0,15,Drone Repair Augmentor - Armor
39,2,778,83,2,640,0,0,0,15,Drone Repair Augmentor - Hull
294,2,778,54,2,100;101;544;639;640;641;1159,0,0,0,15,Drone Scope Chip
591,2,778,37,2,100;101;544;639;640;641;1159,3,0,0,15,Drone Speed Augmentor
292,2,778,64,4,911,1,0,0,15,Sentry Damage Augmentor
1619,2,778,20,2,641,1,0,0,15,Stasis Drone Augmentor
# RIGS - ELECTRONICS SUPERIORITY,,,,,,,,,,
1138,2,786,263,3,6,0,0,0,15,Electronics Superiority Rig Drawback - Shield HP
828,1,26110,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,26110,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,26354,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,26354,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,31262,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,31262,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,31264,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,31264,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,31268,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,31268,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,31270,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,31270,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,31266,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,31266,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,31272,309,2,208,1,0,0,15,Inverted Signal Field Projector - Max Range
828,1,31272,566,2,208,1,0,0,15,Inverted Signal Field Projector - Scan Res
828,1,26106,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,26106,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,26106,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,26106,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
828,1,26352,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,26352,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,26352,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,26352,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
828,1,31286,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,31286,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,31286,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,31286,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
828,1,31288,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,31288,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,31288,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,31288,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
828,1,31292,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,31292,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,31292,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,31292,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
828,1,31294,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,31294,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,31294,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,31294,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
828,1,31290,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,31290,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,31290,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,31290,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
828,1,31296,238,2,201,1,0,0,15,Particle Dispersion Augmentor - Grav
828,1,31296,239,2,201,1,0,0,15,Particle Dispersion Augmentor - Ladar
828,1,31296,240,2,201,1,0,0,15,Particle Dispersion Augmentor - Mag
828,1,31296,241,2,201,1,0,0,15,Particle Dispersion Augmentor - Radar
294,2,786,54,2,201;208;291;379,1,0,0,15,Particle Dispersion Projector
317,2,786,6,2,201;80,0,0,0,15,Signal Disruption Amplifier
619,2,786,560,2,330,0,0,0,15,Targeting Systems Stabilizer
828,1,26112,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,26112,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,26112,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
828,1,26356,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,26356,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,26356,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
828,1,31346,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,31346,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,31346,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
828,1,31348,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,31348,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,31348,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
828,1,31352,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,31352,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,31352,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
828,1,31354,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,31354,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,31354,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
828,1,31350,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,31350,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,31350,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
828,1,31356,349,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Falloff
828,1,31356,351,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Optimal Range
828,1,31356,767,2,291,1,0,0,15,Tracking Diagnostic Subroutines - Tracking Speed
# RIGS - ENERGY WEAPON,,,,,,,,,,
1138,2,775,30,2,53,0,0,0,15,Energy Weapon Rig Drawback - PG Penalty
310,2,775,50,2,53,0,0,0,15,Algid Energy Administrations Unit
349,2,775,158,2,53,1,0,0,15,Energy Ambit Extension
204,2,775,10011,2,53,1,0,0,15,Energy Burst Aerator
64,2,775,10014,2,53,1,0,5,15,Energy Collision Accelerator
317,2,775,6,2,53,0,0,0,15,Energy Discharge Elutriation
351,2,775,54,2,53,1,0,0,15,Energy Locus Coordinator
767,2,775,160,2,53,1,0,0,15,Energy Metastasis Adjuster
# RIGS - ENGINEERING,,,,,,,,,,
134,2,781,479,3,6,0,0,0,15,Engineering Rig Drawback - Shield Recharge Rate
313,2,781,11,3,6,0,0,0,15,Ancillary Current Router
314,2,781,55,3,6,0,0,0,15,Capacitor Control Circuit
317,2,781,6,2,67;71,0,0,0,15,Egress Port Maximizer
310,1,25934,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,26348,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,31226,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,31228,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,31230,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,31232,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,31234,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,31236,50,5,3432,0,0,0,15,Liquid Cooled Electronics
310,1,25952,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
310,1,26372,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
310,1,31394,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
310,1,31396,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
310,1,31398,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
310,1,31400,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
310,1,31402,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
310,1,31404,50,2,43;61;766;767;768;769,0,0,0,15,Powergrid Subroutine Maximizer
424,2,781,48,3,6,0,0,0,15,Processor Overclocking Unit
1079,2,781,482,3,6,0,0,0,15,Semiconductor Memory Cell
# RIGS - HYBRID WEAPON,,,,,,,,,,
1138,2,776,30,2,74,0,0,0,15,Hybrid Weapon Rig Drawback - PG Penalty
310,2,776,50,2,74,0,0,0,15,Algid Hybrid Administrations Unit
349,2,776,158,2,74,1,0,0,15,Hybrid Ambit Extension
204,2,776,10012,2,74,1,0,0,15,Hybrid Burst Aerator
64,2,776,10015,2,74,1,0,5,15,Hybrid Collision Accelerator
317,2,776,6,2,74,0,0,0,15,Hybrid Discharge Elutriation
351,2,776,54,2,74,1,0,0,15,Hybrid Locus Coordinator
767,2,776,160,2,74,1,0,0,15,Hybrid Metastasis Adjuster
# RIGS - LAUNCHER,,,,,,,,,,
1138,2,779,50,2,511;524;506;510;771;507;508;509;1245;1674,0,0,0,15,Launcher Rig Drawback - CPU Penalty
204,2,779,51,2,511;524;506;510;771;507;508;509;1245;1674,1,0,0,15,Bay Loading Accelerator
20,2,779,37,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;88;1158;396;395;394;385;384;387;89,2,0,0,15,Hydraulic Bay Thrusters
557,2,779,281,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;88;1158;396;395;394;385;384;387;89,0,0,0,15,Rocket Fuel Cache Partition
213,2,779,114,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;88;1158;396;395;394;385;384;387;89,1,0,0,15,Warhead Calefaction Catalyst
213,2,779,116,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;88;1158;396;395;394;385;384;387;89,1,0,0,15,Warhead Calefaction Catalyst
213,2,779,117,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;88;1158;396;395;394;385;384;387;89,1,0,0,15,Warhead Calefaction Catalyst
213,2,779,118,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;88;1158;396;395;394;385;384;387;89,1,0,0,15,Warhead Calefaction Catalyst
847,2,779,653,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;396;395;394;385;384;387;89,0,0,0,15,Warhead Flare Catalyst
848,2,779,654,2,654;656;655;653;648;657;772;476;1677;1019;1678;386;396;395;394;385;384;387;89,0,0,0,15,Warhead Rigor Catalyst
# RIGS - PROJECTILE WEAPON,,,,,,,,,,
1138,2,777,30,2,55,0,0,0,15,Projectile Weapon Rig Drawback - PG Penalty
349,2,777,158,2,55,1,0,0,15,Projectile Ambit Extension
204,2,777,10013,2,55,1,0,0,15,Projectile Burst Aerator
64,2,777,10016,2,55,1,0,5,15,Projectile Collision Accelerator
351,2,777,54,2,55,1,0,0,15,Projectile Locus Coordinator
767,2,777,160,2,55,1,0,0,15,Projectile Metastasis Adjuster
# RIGS - RESOURCE PROCESSING,,,,,,,,,,
1138,2,1232,37,3,6,2,0,0,15,Resource Processing Rig Drawback - Max Velocity Penalty
780,2,1232,73,4,1038,0,0,0,15,Ice Harvester Accelerator
434,2,1232,782,2,663,0,0,0,15,Mercoxit Mining Crystal Optimization
902,2,1232,902,4,1715,0,0,1,15,Salvage Tackle
# RIGS - SCANNING,,,,,,,,,,
1138,2,1233,263,3,6,0,0,0,15,Scanning Rig Drawback - Shield HP
1160,1,31201,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1160,1,31207,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1160,1,31203,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1160,1,31209,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1160,1,25930,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1160,1,26342,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1160,1,31205,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1160,1,31211,902,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Access Chance
1915,1,31201,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
1915,1,31207,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
1915,1,31203,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
1915,1,31209,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
1915,1,25930,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
1915,1,26342,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
1915,1,31205,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
1915,1,31211,1909,1,22177;30832,0,0,1,15,Emission Scope Sharpener - Virus Coherence
846,2,1233,1371,2,479,1,0,0,15,Gravity Capacitor Upgrade
1160,1,31238,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1160,1,31244,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1160,1,31240,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1160,1,31246,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1160,1,25932,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1160,1,26346,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1160,1,31242,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1160,1,31248,902,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Access Chance
1915,1,31238,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
1915,1,31244,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
1915,1,31240,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
1915,1,31246,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
1915,1,25932,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
1915,1,26346,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
1915,1,31242,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
1915,1,31248,1909,1,22175;30834,0,0,1,15,Memetic Algorithm Bank - Virus Coherence
308,2,1233,73,2,47;48;49,0,0,0,15,Signal Focusing Kit
# RIGS - SHIELD,,,,,,,,,,
1138,2,774,552,3,6,1,0,0,15,Shield Rig Drawback - Sig Radius Penalty
984,2,774,271,3,6,1,0,2,15,Anti-EM Screen Reinforcer
985,2,774,272,3,6,1,0,2,15,Anti-Explosive Screen Reinforcer
986,2,774,273,3,6,1,0,2,15,Anti-Kinetic Screen Reinforcer
987,2,774,274,3,6,1,0,2,15,Anti-Thermal Screen Reinforcer
851,2,774,6,5,3416,0,0,0,15,Core Defense Capacitor Safeguard
323,2,774,30,5,3425,0,0,0,15,Core Defense Charge Economizer
337,2,774,263,3,6,0,0,0,15,Core Defense Field Extender
338,2,774,479,3,6,0,0,0,15,Core Defense Field Purger
312,2,774,73,2,40;1156,0,0,0,15,Core Defense Operational Solidifier
# RIGS - TARGETING,,,,,,,,,,
1138,2,1234,263,3,6,0,0,0,15,Targeting Rig Drawback - Shield HP
309,2,1234,76,3,6,1,0,0,15,Ionic Field Projector
566,2,1234,564,3,6,1,0,0,15,Targeting System Subcontroller
# SUBSYSTEMS,,,,,,,,,,
11,3,32,11,3,6,0,0,1,15,PG Output
37,3,32,37,3,6,0,0,1,15,Max Velocity
48,3,32,48,3,6,0,0,1,15,CPU Output
55,3,32,55,3,6,0,0,1,15,Capacitor Recharge
70,3,32,70,3,6,0,0,4,15,Inertia
76,3,32,76,3,6,0,0,1,15,Max Targeting Range
208,3,32,208,3,6,0,0,1,15,Radar Sensor Strength
209,3,32,209,3,6,0,0,1,15,Ladar Sensor Strength
210,3,32,210,3,6,0,0,1,15,Mag Sensor Strength
211,3,32,211,3,6,0,0,1,15,Grav Sensor Strength
263,3,32,263,3,6,0,0,1,15,Shield Capacity
283,3,32,283,3,6,0,0,1,15,Drone Capacity
479,3,32,479,3,6,0,0,1,15,Shield Recharge
482,3,32,482,3,6,0,0,1,15,Capacitor Capacity
552,3,32,552,3,6,0,0,4,15,Signature Radius
564,3,32,564,3,6,0,0,1,15,Scan Resolution
1159,3,32,265,3,6,0,0,1,15,Armor HP Bonus
1271,3,32,1271,3,6,0,0,1,15,Drone Bandwidth
1368,3,32,102,3,6,0,0,1,15,Turret Slot Modifier
1369,3,32,101,3,6,0,0,1,15,Launcher Slot Modifier
1374,3,32,14,3,6,0,0,1,15,Hi Slot Modifier
1375,3,32,13,3,6,0,0,1,15,Mid Slot Modifier
1376,3,32,12,3,6,0,0,1,15,Low Slot Modifier
1418,3,32,267,3,6,0,0,1,15,Armor EM Resist
1419,3,32,270,3,6,0,0,1,15,Armor Thermal Resist
1420,3,32,269,3,6,0,0,1,15,Armor Kinetic Resist
1421,3,32,268,3,6,0,0,1,15,Armor Explosive Resist
1422,3,32,272,3,6,0,0,1,15,Shield Explosive Resist
1423,3,32,271,3,6,0,0,1,15,Shield EM Resist
1424,3,32,273,3,6,0,0,1,15,Shield Kinetic Resist
1425,3,32,274,3,6,0,0,1,15,Shield Thermal Resist
10002,3,32,10002,3,6,0,0,1,15,Mass
10004,3,32,10004,3,6,0,0,1,15,Cargo Capacity
1034,3,32,669,2,330,0,0,4,15,Cloak Reactivation Delay
# SHIPS,,,,,,,,,,
1034,3,6,669,2,330,0,0,4,15,Cloak Reactivation Delay
# ENVIRONMENT,,,,,,,,,,
146,2,920,263,3,6,0,0,0,15,Shield HP Bonus - Ship
#,2,920,72,2,38,0,0,0,15,Shield HP Bonus - Extenders
148,2,920,265,3,6,0,0,0,15,Wolf Rayet - Armor HP Bonus
169,2,920,70,3,6,0,0,5,15,Inertia Modifer
237,2,920,76,3,6,0,0,0,15,Targeting Range Bonus
243,2,920,76,3,6,0,0,5,15,Max Range Multiplier
244,2,920,160,2,53;55;74,0,0,5,15,Tracking Speed Multiplier
517,2,920,158,2,53;55;74,0,0,5,15,Falloff Modifer
652,2,920,552,3,6,0,0,0,15,Signature Penalty
652,2,920,554,3,8,0,0,0,15,Signature Penalty - Ammo
1465,2,920,267,3,6,1,0,2,15,Armor EM Resistance Bonus
1466,2,920,269,3,6,1,0,2,15,Armor Kin Resistance Bonus
1467,2,920,270,3,6,1,0,2,15,Armor Therm Resistance Bonus
1468,2,920,268,3,6,1,0,2,15,Armor Exp Resistance Bonus
1469,2,920,37,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,5,15,Missile Velocity Multiplier
1470,2,920,37,3,6,0,0,5,15,Maximum Velocity Multiplier
1472,2,920,10007,3,6,0,0,5,15,Drone Control Range Multiplier
1473,2,920,238,2,201,0,0,5,15,Grav Strength Multiplier
1474,2,920,239,2,201,0,0,5,15,Ladar Strength Multiplier
1475,2,920,240,2,201,0,0,5,15,Mag Strength Multiplier
1476,2,920,241,2,201,0,0,5,15,Radar Strength Multiplier
1477,2,920,554,2,379,0,0,5,15,Target Painter Multiplier
1478,2,920,309,2,208,0,0,5,15,Dampening Range Reduction Multiplier
1479,2,920,566,2,208,0,0,5,15,Scan Resolution Reduction Multiplier
1480,2,920,767,2,291,0,0,5,15,Tracking Penalty Multiplier
1481,2,920,351,2,291,0,0,5,15,Optimal Range Penalty Multiplier
1482,2,920,64,2,53;55;74,0,0,5,15,Damage Multiplier Multiplier
1483,2,920,653,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;394;395;396,0,0,5,15,Missile Explosion Velocity Multiplier
1484,2,920,37,3,18,0,0,5,15,Drone Velocity Multiplier
1485,2,920,1211,7,1211,0,0,5,15,Heat Damage Multiplier
1486,2,920,1205,7,1205,0,0,5,15,Overload Bonus Multiplier
1487,2,920,99,2,72,0,0,5,15,Smartbomb Range Multiplier
1488,2,920,114,2,72,0,0,5,15,Smartbomb Damage Multiplier
1488,2,920,116,2,72,0,0,5,15,Smartbomb Damage Multiplier
1488,2,920,117,2,72,0,0,5,15,Smartbomb Damage Multiplier
1488,2,920,118,2,72,0,0,5,15,Smartbomb Damage Multiplier
1489,2,920,271,3,6,1,0,2,15,Shield EM Resist Bonus
1490,2,920,272,3,6,1,0,2,15,Shield Exp Resist Bonus
1491,2,920,273,3,6,1,0,2,15,Shield Kin Resist Bonus
1492,2,920,274,3,6,1,0,2,15,Shield Therm Resist Bonus
1493,2,920,10015,4,561;564,0,0,5,15,Small Hybrid Weapon Damage Multiplier
1493,2,920,10014,4,567;570,0,0,5,15,Small Energy Weapon Damage Multiplier
1493,2,920,10016,4,574;577,0,0,5,15,Small Projectile Weapon Damage Multiplier
1493,2,920,114,2,384;653;394,0,0,5,15,Wolf Rayet Missile Damage - Light - EM
1493,2,920,116,2,384;653;394,0,0,5,15,Wolf Rayet Missile Damage - Light - Explosive
1493,2,920,117,2,384;653;394,0,0,5,15,Wolf Rayet Missile Damage - Light - Kinetic
1493,2,920,118,2,384;653;394,0,0,5,15,Wolf Rayet Missile Damage - Light - Thermal
1493,2,920,114,2,387,0,0,5,15,Wolf Rayet Missile Damage - Rocket - EM
1493,2,920,116,2,387,0,0,5,15,Wolf Rayet Missile Damage - Rocket - Explosive
1493,2,920,117,2,387,0,0,5,15,Wolf Rayet Missile Damage - Rocket - Kinetic
1493,2,920,118,2,387,0,0,5,15,Wolf Rayet Missile Damage - Rocket - Thermal
1494,2,920,64,4,562;565;568;572;575;578,0,0,5,15,Medium Weapon Damage Multiplier
1495,2,920,84,2,62;1199,0,0,5,15,Repair Amount Multiplier
1496,2,920,68,2,40;1156,0,0,5,15,Shield Repair Amount Multiplier
1497,2,920,68,2,41,0,0,5,15,Shield Transfer Amount Multiplier
1498,2,920,84,2,325,0,0,5,15,Remote Repair Amount Multiplier
1499,2,920,482,3,6,0,0,5,15,Capacitor Capacity Multiplier
1500,2,920,55,3,6,0,0,5,15,Capacitor Recharge Multiplier
1686,2,920,10014,2,53,0,0,0,15,Incursion Damage Reduction - Lasers
1686,2,920,10015,2,74,0,0,0,15,Incursion Damage Reduction - Hybrids
1686,2,920,10016,2,55,0,0,0,15,Incursion Damage Reduction - Projectiles
1686,2,920,114,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,15,Incursion Damage Reduction - EM Missiles
1686,2,920,116,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,15,Incursion Damage Reduction - Explosive Missiles
1686,2,920,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,15,Incursion Damage Reduction - Kinetic Missiles
1686,2,920,118,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,0,15,Incursion Damage Reduction - Thermal Missiles
1686,2,920,114,2,72,0,0,0,15,Incursion Damage Reduction - EM Smartbomb
1686,2,920,116,2,72,0,0,0,15,Incursion Damage Reduction - Explosive Smartbomb
1686,2,920,117,2,72,0,0,0,15,Incursion Damage Reduction - Kinetic Smartbomb
1686,2,920,118,2,72,0,0,0,15,Incursion Damage Reduction - Thermal Smartbomb
1686,2,920,114,3,18,0,0,0,15,Incursion Damage Reduction - EM Drone
1686,2,920,116,3,18,0,0,0,15,Incursion Damage Reduction - Explosive Drone
1686,2,920,117,3,18,0,0,0,15,Incursion Damage Reduction - Kinetic Drone
1686,2,920,118,3,18,0,0,0,15,Incursion Damage Reduction - Thermal Drone
1840,2,920,90,2,67,0,0,5,15,Cataclysmic Variable - Remote Cap Transmitter Amount
1966,2,920,90,2,68,0,0,5,15,Pulsar - Energy Transfer Amount Bonus - Nos
1966,2,920,97,2,71,0,0,5,15,Pulsar - Energy Transfer Amount Bonus - Neuts
1967,2,920,654,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,5,15,Magnetar - Missile Explosion Radius Multiplier
1968,2,920,554,2,379,0,0,5,15,Magnetar - Target Painter Effectiveness Multiplier
1482,2,920,64,3,18,0,0,5,15,Magnetar - Drone Damage
1482,2,920,10016,2,55,0,0,5,15,Magnetar - Projectile Turret Damage
1482,2,920,10014,2,53,0,0,5,15,Magnetar - Energy Turret Damage
1482,2,920,10015,2,74,0,0,5,15,Magnetar - Hybrid Turret Damage
1482,2,920,2131,3,87,0,0,5,15,Magnetar - Fighter Attack Missile EM Damage
1482,2,920,2132,3,87,0,0,5,15,Magnetar - Fighter Attack Missile Thermal Damage
1482,2,920,2133,3,87,0,0,5,15,Magnetar - Fighter Attack Missile Kinetic Damage
1482,2,920,2134,3,87,0,0,5,15,Magnetar - Fighter Attack Missile Explosive Damage
1482,2,920,2227,3,87,0,0,5,15,Magnetar - Fighter Ability EM Damage
1482,2,920,2228,3,87,0,0,5,15,Magnetar - Fighter Ability Thermal Damage
1482,2,920,2229,3,87,0,0,5,15,Magnetar - Fighter Ability Kinetic Damage
1482,2,920,2230,3,87,0,0,5,15,Magnetar - Fighter Ability Explosive Damage
1482,2,920,114,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,5,15,Magnetar - EM Missile Damage
1482,2,920,116,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,5,15,Magnetar - Exp Missile Damage
1482,2,920,117,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,5,15,Magnetar - Kin Missile Damage
1482,2,920,118,2,654;656;655;653;648;657;772;386;385;384;387;89;476;1677;1019;1678;88;1158;394;395;396,0,0,5,15,Magnetar - Therm Missile Damage
1482,2,920,114,2,72,0,0,5,15,Magnetar - Smartbomb Damage Multiplier
1482,2,920,116,2,72,0,0,5,15,Magnetar - Smartbomb Damage Multiplier
1482,2,920,117,2,72,0,0,5,15,Magnetar - Smartbomb Damage Multiplier
1482,2,920,118,2,72,0,0,5,15,Magnetar - Smartbomb Damage Multiplier
1482,2,920,117,2,90,0,0,5,15,Magnetar - Kinetic Bomb Damage
1482,2,920,118,2,90,0,0,5,15,Magnetar - Thermal Bomb Damage
1482,2,920,114,2,90,0,0,5,15,Magnetar - EM Bomb Damage
1482,2,920,116,2,90,0,0,5,15,Magnetar - Explosive Bomb Damage
237,2,920,76,3,6,0,0,0,15,Magnetar - Max Targeting Range
1969,2,920,20,2,65,0,0,5,15,Black Hole - Stasis Webifier Strength Multiplier
# BOOSTERS,,,,,,,,,,
